x,y
1652.27654,-6.24E-09
1652.32824,-6.24E-09
1652.37993,-6.25E-09
1652.43163,-6.25E-09
1652.48333,-6.25E-09
1652.53502,-6.25E-09
1652.58672,-6.25E-09
1652.63842,-6.25E-09
1652.69011,-6.26E-09
1652.74181,-6.26E-09
1652.79351,-6.26E-09
1652.8452,-6.26E-09
1652.8969,-6.26E-09
1652.9486,-6.27E-09
1653.00029,-6.27E-09
1653.05199,-6.27E-09
1653.10369,-6.27E-09
1653.15538,-6.26E-09
1653.20708,-6.26E-09
1653.25878,-6.26E-09
1653.31047,-6.25E-09
1653.36217,-6.25E-09
1653.41387,-6.24E-09
1653.46556,-6.24E-09
1653.51726,-6.23E-09
1653.56896,-6.23E-09
1653.62065,-6.22E-09
1653.67235,-6.22E-09
1653.72404,-6.22E-09
1653.77574,-6.21E-09
1653.82744,-6.21E-09
1653.87913,-6.21E-09
1653.93083,-6.21E-09
1653.98253,-6.21E-09
1654.03422,-6.22E-09
1654.08592,-6.22E-09
1654.13762,-6.22E-09
1654.18931,-6.23E-09
1654.24101,-6.23E-09
1654.29271,-6.24E-09
1654.3444,-6.24E-09
1654.3961,-6.25E-09
1654.4478,-6.26E-09
1654.49949,-6.26E-09
1654.55119,-6.26E-09
1654.60289,-6.27E-09
1654.65458,-6.27E-09
1654.70628,-6.27E-09
1654.75798,-6.27E-09
1654.80967,-6.27E-09
1654.86137,-6.27E-09
1654.91307,-6.27E-09
1654.96476,-6.27E-09
1655.01646,-6.26E-09
1655.06816,-6.26E-09
1655.11985,-6.25E-09
1655.17155,-6.25E-09
1655.22325,-6.24E-09
1655.27494,-6.24E-09
1655.32664,-6.23E-09
1655.37834,-6.23E-09
1655.43003,-6.22E-09
1655.48173,-6.22E-09
1655.53343,-6.22E-09
1655.58512,-6.22E-09
1655.63682,-6.21E-09
1655.68852,-6.21E-09
1655.74021,-6.21E-09
1655.79191,-6.21E-09
1655.84361,-6.21E-09
1655.8953,-6.21E-09
1655.947,-6.22E-09
1655.9987,-6.22E-09
1656.05039,-6.22E-09
1656.10209,-6.22E-09
1656.15379,-6.22E-09
1656.20548,-6.23E-09
1656.25718,-6.23E-09
1656.30888,-6.23E-09
1656.36057,-6.23E-09
1656.41227,-6.22E-09
1656.46397,-6.22E-09
1656.51566,-6.22E-09
1656.56736,-6.22E-09
1656.61906,-6.21E-09
1656.67075,-6.21E-09
1656.72245,-6.21E-09
1656.77415,-6.20E-09
1656.82584,-6.20E-09
1656.87754,-6.20E-09
1656.92924,-6.20E-09
1656.98093,-6.19E-09
1657.03263,-6.19E-09
1657.08433,-6.19E-09
1657.13602,-6.19E-09
1657.18772,-6.20E-09
1657.23942,-6.20E-09
1657.29111,-6.20E-09
1657.34281,-6.20E-09
1657.39451,-6.20E-09
1657.4462,-6.20E-09
1657.4979,-6.21E-09
1657.5496,-6.21E-09
1657.60129,-6.21E-09
1657.65299,-6.21E-09
1657.70469,-6.21E-09
1657.75638,-6.21E-09
1657.80808,-6.21E-09
1657.85978,-6.21E-09
1657.91147,-6.21E-09
1657.96317,-6.21E-09
1658.01487,-6.21E-09
1658.06656,-6.21E-09
1658.11826,-6.21E-09
1658.16996,-6.21E-09
1658.22165,-6.21E-09
1658.27335,-6.20E-09
1658.32505,-6.20E-09
1658.37674,-6.20E-09
1658.42844,-6.20E-09
1658.48014,-6.20E-09
1658.53183,-6.20E-09
1658.58353,-6.20E-09
1658.63523,-6.20E-09
1658.68692,-6.20E-09
1658.73862,-6.21E-09
1658.79032,-6.21E-09
1658.84201,-6.21E-09
1658.89371,-6.21E-09
1658.94541,-6.21E-09
1658.9971,-6.22E-09
1659.0488,-6.22E-09
1659.1005,-6.22E-09
1659.15219,-6.23E-09
1659.20389,-6.23E-09
1659.25559,-6.23E-09
1659.30728,-6.23E-09
1659.35898,-6.23E-09
1659.41068,-6.24E-09
1659.46237,-6.24E-09
1659.51407,-6.24E-09
1659.56577,-6.24E-09
1659.61746,-6.24E-09
1659.66916,-6.23E-09
1659.72086,-6.23E-09
1659.77255,-6.23E-09
1659.82425,-6.23E-09
1659.87595,-6.23E-09
1659.92764,-6.22E-09
1659.97934,-6.22E-09
1660.03104,-6.22E-09
1660.08273,-6.22E-09
1660.13443,-6.21E-09
1660.18613,-6.21E-09
1660.23782,-6.21E-09
1660.28952,-6.21E-09
1660.34122,-6.21E-09
1660.39291,-6.21E-09
1660.44461,-6.21E-09
1660.49631,-6.21E-09
1660.548,-6.22E-09
1660.5997,-6.22E-09
1660.6514,-6.22E-09
1660.70309,-6.22E-09
1660.75479,-6.22E-09
1660.80649,-6.22E-09
1660.85818,-6.22E-09
1660.90988,-6.23E-09
1660.96158,-6.23E-09
1661.01327,-6.23E-09
1661.06497,-6.23E-09
1661.11667,-6.23E-09
1661.16836,-6.23E-09
1661.22006,-6.23E-09
1661.27176,-6.23E-09
1661.32345,-6.23E-09
1661.37515,-6.22E-09
1661.42685,-6.22E-09
1661.47854,-6.22E-09
1661.53024,-6.22E-09
1661.58194,-6.22E-09
1661.63363,-6.22E-09
1661.68533,-6.22E-09
1661.73703,-6.22E-09
1661.78872,-6.22E-09
1661.84042,-6.22E-09
1661.89212,-6.22E-09
1661.94381,-6.22E-09
1661.99551,-6.22E-09
1662.04721,-6.22E-09
1662.0989,-6.22E-09
1662.1506,-6.22E-09
1662.2023,-6.22E-09
1662.25399,-6.22E-09
1662.30569,-6.22E-09
1662.35739,-6.22E-09
1662.40908,-6.21E-09
1662.46078,-6.21E-09
1662.51247,-6.20E-09
1662.56417,-6.20E-09
1662.61587,-6.19E-09
1662.66756,-6.19E-09
1662.71926,-6.18E-09
1662.77096,-6.18E-09
1662.82265,-6.17E-09
1662.87435,-6.17E-09
1662.92605,-6.17E-09
1662.97774,-6.16E-09
1663.02944,-6.16E-09
1663.08114,-6.16E-09
1663.13283,-6.16E-09
1663.18453,-6.16E-09
1663.23623,-6.16E-09
1663.28792,-6.16E-09
1663.33962,-6.16E-09
1663.39132,-6.16E-09
1663.44301,-6.16E-09
1663.49471,-6.17E-09
1663.54641,-6.17E-09
1663.5981,-6.18E-09
1663.6498,-6.18E-09
1663.7015,-6.19E-09
1663.75319,-6.19E-09
1663.80489,-6.20E-09
1663.85659,-6.20E-09
1663.90828,-6.21E-09
1663.95998,-6.21E-09
1664.01168,-6.22E-09
1664.06337,-6.22E-09
1664.11507,-6.22E-09
1664.16677,-6.22E-09
1664.21846,-6.22E-09
1664.27016,-6.22E-09
1664.32186,-6.22E-09
1664.37355,-6.22E-09
1664.42525,-6.22E-09
1664.47695,-6.22E-09
1664.52864,-6.22E-09
1664.58034,-6.21E-09
1664.63204,-6.21E-09
1664.68373,-6.21E-09
1664.73543,-6.21E-09
1664.78713,-6.21E-09
1664.83882,-6.21E-09
1664.89052,-6.21E-09
1664.94222,-6.21E-09
1664.99391,-6.21E-09
1665.04561,-6.21E-09
1665.09731,-6.21E-09
1665.149,-6.21E-09
1665.2007,-6.22E-09
1665.2524,-6.22E-09
1665.30409,-6.22E-09
1665.35579,-6.22E-09
1665.40749,-6.23E-09
1665.45918,-6.23E-09
1665.51088,-6.23E-09
1665.56258,-6.23E-09
1665.61427,-6.23E-09
1665.66597,-6.23E-09
1665.71767,-6.23E-09
1665.76936,-6.23E-09
1665.82106,-6.23E-09
1665.87276,-6.23E-09
1665.92445,-6.23E-09
1665.97615,-6.23E-09
1666.02785,-6.23E-09
1666.07954,-6.23E-09
1666.13124,-6.23E-09
1666.18294,-6.22E-09
1666.23463,-6.22E-09
1666.28633,-6.22E-09
1666.33803,-6.22E-09
1666.38972,-6.22E-09
1666.44142,-6.21E-09
1666.49312,-6.21E-09
1666.54481,-6.21E-09
1666.59651,-6.21E-09
1666.64821,-6.20E-09
1666.6999,-6.20E-09
1666.7516,-6.20E-09
1666.8033,-6.20E-09
1666.85499,-6.19E-09
1666.90669,-6.19E-09
1666.95839,-6.19E-09
1667.01008,-6.19E-09
1667.06178,-6.19E-09
1667.11348,-6.19E-09
1667.16517,-6.19E-09
1667.21687,-6.19E-09
1667.26857,-6.19E-09
1667.32026,-6.19E-09
1667.37196,-6.19E-09
1667.42366,-6.19E-09
1667.47535,-6.19E-09
1667.52705,-6.19E-09
1667.57875,-6.19E-09
1667.63044,-6.19E-09
1667.68214,-6.19E-09
1667.73384,-6.19E-09
1667.78553,-6.19E-09
1667.83723,-6.19E-09
1667.88893,-6.19E-09
1667.94062,-6.19E-09
1667.99232,-6.19E-09
1668.04402,-6.18E-09
1668.09571,-6.18E-09
1668.14741,-6.18E-09
1668.19911,-6.18E-09
1668.2508,-6.18E-09
1668.3025,-6.19E-09
1668.3542,-6.19E-09
1668.40589,-6.19E-09
1668.45759,-6.20E-09
1668.50929,-6.20E-09
1668.56098,-6.21E-09
1668.61268,-6.21E-09
1668.66438,-6.22E-09
1668.71607,-6.22E-09
1668.76777,-6.23E-09
1668.81947,-6.23E-09
1668.87116,-6.24E-09
1668.92286,-6.24E-09
1668.97456,-6.25E-09
1669.02625,-6.25E-09
1669.07795,-6.25E-09
1669.12965,-6.26E-09
1669.18134,-6.26E-09
1669.23304,-6.26E-09
1669.28474,-6.26E-09
1669.33643,-6.25E-09
1669.38813,-6.25E-09
1669.43983,-6.25E-09
1669.49152,-6.25E-09
1669.54322,-6.24E-09
1669.59492,-6.24E-09
1669.64661,-6.23E-09
1669.69831,-6.23E-09
1669.75001,-6.22E-09
1669.8017,-6.22E-09
1669.8534,-6.22E-09
1669.9051,-6.21E-09
1669.95679,-6.21E-09
1670.00849,-6.20E-09
1670.06019,-6.20E-09
1670.11188,-6.20E-09
1670.16358,-6.20E-09
1670.21528,-6.20E-09
1670.26697,-6.20E-09
1670.31867,-6.20E-09
1670.37037,-6.20E-09
1670.42206,-6.21E-09
1670.47376,-6.21E-09
1670.52546,-6.21E-09
1670.57715,-6.22E-09
1670.62885,-6.22E-09
1670.68055,-6.23E-09
1670.73224,-6.23E-09
1670.78394,-6.23E-09
1670.83564,-6.24E-09
1670.88733,-6.24E-09
1670.93903,-6.24E-09
1670.99073,-6.24E-09
1671.04242,-6.24E-09
1671.09412,-6.24E-09
1671.14582,-6.24E-09
1671.19751,-6.24E-09
1671.24921,-6.24E-09
1671.30091,-6.24E-09
1671.3526,-6.24E-09
1671.4043,-6.23E-09
1671.45599,-6.23E-09
1671.50769,-6.23E-09
1671.55939,-6.22E-09
1671.61108,-6.22E-09
1671.66278,-6.22E-09
1671.71448,-6.21E-09
1671.76617,-6.21E-09
1671.81787,-6.21E-09
1671.86957,-6.20E-09
1671.92126,-6.20E-09
1671.97296,-6.20E-09
1672.02466,-6.20E-09
1672.07635,-6.20E-09
1672.12805,-6.19E-09
1672.17975,-6.19E-09
1672.23144,-6.19E-09
1672.28314,-6.19E-09
1672.33484,-6.19E-09
1672.38653,-6.19E-09
1672.43823,-6.20E-09
1672.48993,-6.20E-09
1672.54162,-6.20E-09
1672.59332,-6.20E-09
1672.64502,-6.21E-09
1672.69671,-6.21E-09
1672.74841,-6.21E-09
1672.80011,-6.21E-09
1672.8518,-6.22E-09
1672.9035,-6.22E-09
1672.9552,-6.22E-09
1673.00689,-6.22E-09
1673.05859,-6.22E-09
1673.11029,-6.22E-09
1673.16198,-6.22E-09
1673.21368,-6.21E-09
1673.26538,-6.21E-09
1673.31707,-6.21E-09
1673.36877,-6.21E-09
1673.42047,-6.20E-09
1673.47216,-6.20E-09
1673.52386,-6.19E-09
1673.57556,-6.19E-09
1673.62725,-6.19E-09
1673.67895,-6.18E-09
1673.73065,-6.18E-09
1673.78234,-6.17E-09
1673.83404,-6.17E-09
1673.88574,-6.17E-09
1673.93743,-6.17E-09
1673.98913,-6.17E-09
1674.04083,-6.16E-09
1674.09252,-6.16E-09
1674.14422,-6.16E-09
1674.19592,-6.16E-09
1674.24761,-6.16E-09
1674.29931,-6.17E-09
1674.35101,-6.17E-09
1674.4027,-6.17E-09
1674.4544,-6.17E-09
1674.5061,-6.18E-09
1674.55779,-6.18E-09
1674.60949,-6.18E-09
1674.66119,-6.19E-09
1674.71288,-6.19E-09
1674.76458,-6.20E-09
1674.81628,-6.20E-09
1674.86797,-6.21E-09
1674.91967,-6.21E-09
1674.97137,-6.22E-09
1675.02306,-6.22E-09
1675.07476,-6.23E-09
1675.12646,-6.23E-09
1675.17815,-6.24E-09
1675.22985,-6.24E-09
1675.28155,-6.24E-09
1675.33324,-6.25E-09
1675.38494,-6.25E-09
1675.43664,-6.25E-09
1675.48833,-6.25E-09
1675.54003,-6.25E-09
1675.59173,-6.25E-09
1675.64342,-6.26E-09
1675.69512,-6.25E-09
1675.74682,-6.25E-09
1675.79851,-6.25E-09
1675.85021,-6.25E-09
1675.90191,-6.25E-09
1675.9536,-6.25E-09
1676.0053,-6.25E-09
1676.057,-6.24E-09
1676.10869,-6.24E-09
1676.16039,-6.24E-09
1676.21209,-6.24E-09
1676.26378,-6.24E-09
1676.31548,-6.23E-09
1676.36718,-6.23E-09
1676.41887,-6.23E-09
1676.47057,-6.23E-09
1676.52227,-6.23E-09
1676.57396,-6.23E-09
1676.62566,-6.22E-09
1676.67736,-6.22E-09
1676.72905,-6.22E-09
1676.78075,-6.22E-09
1676.83245,-6.22E-09
1676.88414,-6.22E-09
1676.93584,-6.21E-09
1676.98754,-6.21E-09
1677.03923,-6.21E-09
1677.09093,-6.21E-09
1677.14263,-6.20E-09
1677.19432,-6.20E-09
1677.24602,-6.20E-09
1677.29772,-6.19E-09
1677.34941,-6.19E-09
1677.40111,-6.19E-09
1677.45281,-6.18E-09
1677.5045,-6.18E-09
1677.5562,-6.18E-09
1677.6079,-6.18E-09
1677.65959,-6.17E-09
1677.71129,-6.17E-09
1677.76299,-6.17E-09
1677.81468,-6.17E-09
1677.86638,-6.17E-09
1677.91808,-6.17E-09
1677.96977,-6.17E-09
1678.02147,-6.17E-09
1678.07317,-6.18E-09
1678.12486,-6.18E-09
1678.17656,-6.18E-09
1678.22826,-6.18E-09
1678.27995,-6.18E-09
1678.33165,-6.18E-09
1678.38335,-6.19E-09
1678.43504,-6.19E-09
1678.48674,-6.19E-09
1678.53844,-6.19E-09
1678.59013,-6.20E-09
1678.64183,-6.20E-09
1678.69353,-6.20E-09
1678.74522,-6.20E-09
1678.79692,-6.20E-09
1678.84862,-6.20E-09
1678.90031,-6.20E-09
1678.95201,-6.20E-09
1679.00371,-6.20E-09
1679.0554,-6.20E-09
1679.1071,-6.20E-09
1679.1588,-6.20E-09
1679.21049,-6.20E-09
1679.26219,-6.20E-09
1679.31389,-6.20E-09
1679.36558,-6.20E-09
1679.41728,-6.20E-09
1679.46898,-6.20E-09
1679.52067,-6.20E-09
1679.57237,-6.19E-09
1679.62407,-6.19E-09
1679.67576,-6.19E-09
1679.72746,-6.19E-09
1679.77916,-6.19E-09
1679.83085,-6.19E-09
1679.88255,-6.19E-09
1679.93425,-6.18E-09
1679.98594,-6.18E-09
1680.03764,-6.18E-09
1680.08934,-6.18E-09
1680.14103,-6.17E-09
1680.19273,-6.17E-09
1680.24442,-6.17E-09
1680.29612,-6.17E-09
1680.34782,-6.16E-09
1680.39951,-6.16E-09
1680.45121,-6.16E-09
1680.50291,-6.16E-09
1680.5546,-6.16E-09
1680.6063,-6.16E-09
1680.658,-6.16E-09
1680.70969,-6.16E-09
1680.76139,-6.16E-09
1680.81309,-6.16E-09
1680.86478,-6.16E-09
1680.91648,-6.16E-09
1680.96818,-6.16E-09
1681.01987,-6.16E-09
1681.07157,-6.16E-09
1681.12327,-6.16E-09
1681.17496,-6.16E-09
1681.22666,-6.16E-09
1681.27836,-6.16E-09
1681.33005,-6.16E-09
1681.38175,-6.16E-09
1681.43345,-6.17E-09
1681.48514,-6.17E-09
1681.53684,-6.17E-09
1681.58854,-6.17E-09
1681.64023,-6.17E-09
1681.69193,-6.17E-09
1681.74363,-6.17E-09
1681.79532,-6.17E-09
1681.84702,-6.17E-09
1681.89872,-6.18E-09
1681.95041,-6.18E-09
1682.00211,-6.18E-09
1682.05381,-6.18E-09
1682.1055,-6.18E-09
1682.1572,-6.19E-09
1682.2089,-6.19E-09
1682.26059,-6.19E-09
1682.31229,-6.19E-09
1682.36399,-6.20E-09
1682.41568,-6.20E-09
1682.46738,-6.20E-09
1682.51908,-6.20E-09
1682.57077,-6.21E-09
1682.62247,-6.21E-09
1682.67417,-6.21E-09
1682.72586,-6.21E-09
1682.77756,-6.22E-09
1682.82926,-6.22E-09
1682.88095,-6.22E-09
1682.93265,-6.22E-09
1682.98435,-6.22E-09
1683.03604,-6.22E-09
1683.08774,-6.22E-09
1683.13944,-6.22E-09
1683.19113,-6.22E-09
1683.24283,-6.21E-09
1683.29453,-6.21E-09
1683.34622,-6.20E-09
1683.39792,-6.20E-09
1683.44962,-6.19E-09
1683.50131,-6.18E-09
1683.55301,-6.18E-09
1683.60471,-6.17E-09
1683.6564,-6.16E-09
1683.7081,-6.16E-09
1683.7598,-6.15E-09
1683.81149,-6.15E-09
1683.86319,-6.14E-09
1683.91489,-6.14E-09
1683.96658,-6.14E-09
1684.01828,-6.14E-09
1684.06998,-6.14E-09
1684.12167,-6.14E-09
1684.17337,-6.14E-09
1684.22507,-6.14E-09
1684.27676,-6.14E-09
1684.32846,-6.14E-09
1684.38016,-6.14E-09
1684.43185,-6.14E-09
1684.48355,-6.15E-09
1684.53525,-6.15E-09
1684.58694,-6.15E-09
1684.63864,-6.16E-09
1684.69034,-6.16E-09
1684.74203,-6.17E-09
1684.79373,-6.17E-09
1684.84543,-6.17E-09
1684.89712,-6.18E-09
1684.94882,-6.18E-09
1685.00052,-6.18E-09
1685.05221,-6.19E-09
1685.10391,-6.19E-09
1685.15561,-6.19E-09
1685.2073,-6.19E-09
1685.259,-6.19E-09
1685.3107,-6.19E-09
1685.36239,-6.19E-09
1685.41409,-6.19E-09
1685.46579,-6.18E-09
1685.51748,-6.18E-09
1685.56918,-6.18E-09
1685.62088,-6.18E-09
1685.67257,-6.17E-09
1685.72427,-6.17E-09
1685.77597,-6.16E-09
1685.82766,-6.16E-09
1685.87936,-6.16E-09
1685.93106,-6.15E-09
1685.98275,-6.15E-09
1686.03445,-6.15E-09
1686.08615,-6.14E-09
1686.13784,-6.14E-09
1686.18954,-6.14E-09
1686.24124,-6.14E-09
1686.29293,-6.13E-09
1686.34463,-6.13E-09
1686.39633,-6.13E-09
1686.44802,-6.13E-09
1686.49972,-6.13E-09
1686.55142,-6.12E-09
1686.60311,-6.12E-09
1686.65481,-6.12E-09
1686.70651,-6.12E-09
1686.7582,-6.12E-09
1686.8099,-6.12E-09
1686.8616,-6.12E-09
1686.91329,-6.12E-09
1686.96499,-6.12E-09
1687.01669,-6.12E-09
1687.06838,-6.12E-09
1687.12008,-6.12E-09
1687.17178,-6.12E-09
1687.22347,-6.12E-09
1687.27517,-6.12E-09
1687.32687,-6.12E-09
1687.37856,-6.12E-09
1687.43026,-6.12E-09
1687.48196,-6.12E-09
1687.53365,-6.12E-09
1687.58535,-6.12E-09
1687.63705,-6.12E-09
1687.68874,-6.12E-09
1687.74044,-6.12E-09
1687.79214,-6.12E-09
1687.84383,-6.12E-09
1687.89553,-6.12E-09
1687.94723,-6.12E-09
1687.99892,-6.12E-09
1688.05062,-6.12E-09
1688.10232,-6.12E-09
1688.15401,-6.12E-09
1688.20571,-6.13E-09
1688.25741,-6.13E-09
1688.3091,-6.13E-09
1688.3608,-6.13E-09
1688.4125,-6.13E-09
1688.46419,-6.13E-09
1688.51589,-6.13E-09
1688.56759,-6.13E-09
1688.61928,-6.13E-09
1688.67098,-6.13E-09
1688.72268,-6.13E-09
1688.77437,-6.13E-09
1688.82607,-6.13E-09
1688.87777,-6.13E-09
1688.92946,-6.13E-09
1688.98116,-6.13E-09
1689.03285,-6.13E-09
1689.08455,-6.13E-09
1689.13625,-6.13E-09
1689.18794,-6.13E-09
1689.23964,-6.13E-09
1689.29134,-6.13E-09
1689.34303,-6.13E-09
1689.39473,-6.13E-09
1689.44643,-6.14E-09
1689.49812,-6.14E-09
1689.54982,-6.14E-09
1689.60152,-6.14E-09
1689.65321,-6.15E-09
1689.70491,-6.15E-09
1689.75661,-6.15E-09
1689.8083,-6.15E-09
1689.86,-6.16E-09
1689.9117,-6.16E-09
1689.96339,-6.16E-09
1690.01509,-6.17E-09
1690.06679,-6.17E-09
1690.11848,-6.17E-09
1690.17018,-6.18E-09
1690.22188,-6.18E-09
1690.27357,-6.18E-09
1690.32527,-6.18E-09
1690.37697,-6.18E-09
1690.42866,-6.19E-09
1690.48036,-6.19E-09
1690.53206,-6.19E-09
1690.58375,-6.19E-09
1690.63545,-6.19E-09
1690.68715,-6.19E-09
1690.73884,-6.19E-09
1690.79054,-6.19E-09
1690.84224,-6.19E-09
1690.89393,-6.19E-09
1690.94563,-6.19E-09
1690.99733,-6.19E-09
1691.04902,-6.19E-09
1691.10072,-6.19E-09
1691.15242,-6.19E-09
1691.20411,-6.19E-09
1691.25581,-6.19E-09
1691.30751,-6.19E-09
1691.3592,-6.19E-09
1691.4109,-6.19E-09
1691.4626,-6.19E-09
1691.51429,-6.19E-09
1691.56599,-6.19E-09
1691.61769,-6.19E-09
1691.66938,-6.19E-09
1691.72108,-6.19E-09
1691.77278,-6.19E-09
1691.82447,-6.19E-09
1691.87617,-6.18E-09
1691.92787,-6.18E-09
1691.97956,-6.18E-09
1692.03126,-6.17E-09
1692.08296,-6.17E-09
1692.13465,-6.17E-09
1692.18635,-6.17E-09
1692.23805,-6.16E-09
1692.28974,-6.16E-09
1692.34144,-6.16E-09
1692.39314,-6.16E-09
1692.44483,-6.16E-09
1692.49653,-6.16E-09
1692.54823,-6.16E-09
1692.59992,-6.16E-09
1692.65162,-6.17E-09
1692.70332,-6.17E-09
1692.75501,-6.17E-09
1692.80671,-6.17E-09
1692.85841,-6.18E-09
1692.9101,-6.18E-09
1692.9618,-6.18E-09
1693.0135,-6.19E-09
1693.06519,-6.19E-09
1693.11689,-6.19E-09
1693.16859,-6.19E-09
1693.22028,-6.20E-09
1693.27198,-6.20E-09
1693.32368,-6.20E-09
1693.37537,-6.20E-09
1693.42707,-6.20E-09
1693.47877,-6.20E-09
1693.53046,-6.20E-09
1693.58216,-6.20E-09
1693.63386,-6.20E-09
1693.68555,-6.19E-09
1693.73725,-6.19E-09
1693.78895,-6.18E-09
1693.84064,-6.18E-09
1693.89234,-6.17E-09
1693.94404,-6.17E-09
1693.99573,-6.16E-09
1694.04743,-6.15E-09
1694.09913,-6.15E-09
1694.15082,-6.14E-09
1694.20252,-6.13E-09
1694.25422,-6.13E-09
1694.30591,-6.12E-09
1694.35761,-6.12E-09
1694.40931,-6.11E-09
1694.461,-6.11E-09
1694.5127,-6.11E-09
1694.5644,-6.10E-09
1694.61609,-6.10E-09
1694.66779,-6.10E-09
1694.71949,-6.10E-09
1694.77118,-6.10E-09
1694.82288,-6.10E-09
1694.87458,-6.10E-09
1694.92627,-6.10E-09
1694.97797,-6.10E-09
1695.02967,-6.11E-09
1695.08136,-6.11E-09
1695.13306,-6.11E-09
1695.18476,-6.11E-09
1695.23645,-6.11E-09
1695.28815,-6.11E-09
1695.33985,-6.11E-09
1695.39154,-6.11E-09
1695.44324,-6.11E-09
1695.49494,-6.11E-09
1695.54663,-6.11E-09
1695.59833,-6.11E-09
1695.65003,-6.11E-09
1695.70172,-6.12E-09
1695.75342,-6.12E-09
1695.80512,-6.12E-09
1695.85681,-6.12E-09
1695.90851,-6.12E-09
1695.96021,-6.12E-09
1696.0119,-6.13E-09
1696.0636,-6.13E-09
1696.1153,-6.13E-09
1696.16699,-6.13E-09
1696.21869,-6.13E-09
1696.27039,-6.14E-09
1696.32208,-6.14E-09
1696.37378,-6.14E-09
1696.42548,-6.14E-09
1696.47717,-6.14E-09
1696.52887,-6.14E-09
1696.58057,-6.14E-09
1696.63226,-6.14E-09
1696.68396,-6.14E-09
1696.73566,-6.14E-09
1696.78735,-6.14E-09
1696.83905,-6.14E-09
1696.89075,-6.14E-09
1696.94244,-6.14E-09
1696.99414,-6.14E-09
1697.04584,-6.14E-09
1697.09753,-6.14E-09
1697.14923,-6.15E-09
1697.20093,-6.15E-09
1697.25262,-6.15E-09
1697.30432,-6.15E-09
1697.35602,-6.15E-09
1697.40771,-6.15E-09
1697.45941,-6.15E-09
1697.51111,-6.16E-09
1697.5628,-6.16E-09
1697.6145,-6.16E-09
1697.6662,-6.16E-09
1697.71789,-6.16E-09
1697.76959,-6.15E-09
1697.82128,-6.15E-09
1697.87298,-6.15E-09
1697.92468,-6.14E-09
1697.97637,-6.14E-09
1698.02807,-6.13E-09
1698.07977,-6.13E-09
1698.13146,-6.13E-09
1698.18316,-6.12E-09
1698.23486,-6.12E-09
1698.28655,-6.11E-09
1698.33825,-6.11E-09
1698.38995,-6.11E-09
1698.44164,-6.11E-09
1698.49334,-6.11E-09
1698.54504,-6.11E-09
1698.59673,-6.12E-09
1698.64843,-6.12E-09
1698.70013,-6.12E-09
1698.75182,-6.13E-09
1698.80352,-6.13E-09
1698.85522,-6.14E-09
1698.90691,-6.15E-09
1698.95861,-6.15E-09
1699.01031,-6.16E-09
1699.062,-6.16E-09
1699.1137,-6.17E-09
1699.1654,-6.18E-09
1699.21709,-6.18E-09
1699.26879,-6.18E-09
1699.32049,-6.19E-09
1699.37218,-6.19E-09
1699.42388,-6.19E-09
1699.47558,-6.19E-09
1699.52727,-6.19E-09
1699.57897,-6.19E-09
1699.63067,-6.19E-09
1699.68236,-6.19E-09
1699.73406,-6.19E-09
1699.78576,-6.18E-09
1699.83745,-6.18E-09
1699.88915,-6.18E-09
1699.94085,-6.17E-09
1699.99254,-6.17E-09
1700.04424,-6.16E-09
1700.09594,-6.16E-09
1700.14763,-6.15E-09
1700.19933,-6.14E-09
1700.25103,-6.14E-09
1700.30272,-6.13E-09
1700.35442,-6.13E-09
1700.40612,-6.12E-09
1700.45781,-6.11E-09
1700.50951,-6.11E-09
1700.56121,-6.10E-09
1700.6129,-6.10E-09
1700.6646,-6.10E-09
1700.7163,-6.09E-09
1700.76799,-6.09E-09
1700.81969,-6.09E-09
1700.87139,-6.09E-09
1700.92308,-6.08E-09
1700.97478,-6.08E-09
1701.02648,-6.08E-09
1701.07817,-6.08E-09
1701.12987,-6.08E-09
1701.18157,-6.08E-09
1701.23326,-6.08E-09
1701.28496,-6.09E-09
1701.33666,-6.09E-09
1701.38835,-6.09E-09
1701.44005,-6.10E-09
1701.49175,-6.10E-09
1701.54344,-6.11E-09
1701.59514,-6.11E-09
1701.64684,-6.12E-09
1701.69853,-6.13E-09
1701.75023,-6.13E-09
1701.80193,-6.14E-09
1701.85362,-6.15E-09
1701.90532,-6.15E-09
1701.95702,-6.16E-09
1702.00871,-6.16E-09
1702.06041,-6.16E-09
1702.11211,-6.16E-09
1702.1638,-6.16E-09
1702.2155,-6.16E-09
1702.2672,-6.16E-09
1702.31889,-6.16E-09
1702.37059,-6.16E-09
1702.42229,-6.15E-09
1702.47398,-6.15E-09
1702.52568,-6.14E-09
1702.57738,-6.14E-09
1702.62907,-6.13E-09
1702.68077,-6.13E-09
1702.73247,-6.12E-09
1702.78416,-6.12E-09
1702.83586,-6.12E-09
1702.88756,-6.11E-09
1702.93925,-6.11E-09
1702.99095,-6.11E-09
1703.04265,-6.11E-09
1703.09434,-6.11E-09
1703.14604,-6.11E-09
1703.19774,-6.11E-09
1703.24943,-6.11E-09
1703.30113,-6.11E-09
1703.35283,-6.11E-09
1703.40452,-6.11E-09
1703.45622,-6.11E-09
1703.50792,-6.11E-09
1703.55961,-6.11E-09
1703.61131,-6.10E-09
1703.66301,-6.10E-09
1703.7147,-6.10E-09
1703.7664,-6.10E-09
1703.8181,-6.10E-09
1703.86979,-6.09E-09
1703.92149,-6.09E-09
